sequence,frame_id,raw_points,removed_ground_points,nonground_points,algorithm,csf_ms,cluster_ms,total_ms,cluster_fps,total_fps,clusters
02,000008,123881,92777,31104,RG,257.150503,186.700209,443.850712,5.356180,2.253010,12
02,000009,123810,91071,32739,RG,301.318604,200.491250,501.809854,4.987749,1.992787,10
02,000010,123652,95838,27814,RG,213.824641,166.364924,380.189565,6.010882,2.630267,10
02,000011,123548,96054,27494,RG,193.278552,165.786862,359.065414,6.031841,2.785008,10
02,000012,123409,95195,28214,RG,323.780740,167.586713,491.367453,5.967060,2.035137,11
02,000013,122918,95597,27321,RG,257.446060,161.293110,418.739170,6.199893,2.388121,9
02,000014,122184,92797,29387,RG,304.341041,175.139837,479.480878,5.709723,2.085589,13
02,000015,121930,87370,34560,RG,326.404638,205.523692,531.928330,4.865619,1.879953,28
02,000016,122092,92543,29549,RG,332.207366,174.346215,506.553581,5.735714,1.974125,15
02,000017,122044,97162,24882,RG,269.478694,143.711641,413.190335,6.958379,2.420192,12
02,000018,122377,101216,21161,RG,115.568594,111.782539,227.351133,8.945941,4.398483,10
02,000019,122768,101168,21600,RG,160.097446,116.441222,276.538668,8.588024,3.616131,7
02,000020,123245,99616,23629,RG,347.561110,125.829864,473.390974,7.947239,2.112419,9
02,000021,123534,103053,20481,RG,141.912916,110.325349,252.238265,9.064100,3.964506,8
02,000022,123496,102772,20724,RG,178.716551,112.102842,290.819393,8.920380,3.438560,10
02,000023,123464,104006,19458,RG,128.286667,108.037955,236.324622,9.256006,4.231468,5
02,000024,123380,103969,19411,RG,140.894407,105.153399,246.047806,9.509916,4.064251,5
02,000025,123288,105607,17681,RG,125.422339,96.180333,221.602672,10.397136,4.512581,3
02,000026,123216,104870,18346,RG,128.841982,99.927949,228.769931,10.007210,4.371204,4
02,000027,123227,104577,18650,RG,129.278964,101.366955,230.645919,9.865148,4.335650,5
02,000028,123274,104470,18804,RG,298.726636,101.088901,399.815537,9.892283,2.501153,6
02,000029,123137,104107,19030,RG,334.833510,105.129075,439.962585,9.512116,2.272921,8
02,000030,123189,103519,19670,RG,355.257612,111.094748,466.352360,9.001326,2.144301,8
02,000031,123076,105438,17638,RG,329.793021,94.174496,423.967517,10.618586,2.358671,5
02,000032,122917,105742,17175,RG,246.388579,91.294619,337.683198,10.953548,2.961356,4
02,000033,122775,103949,18826,RG,357.061295,102.372998,459.434293,9.768201,2.176590,5
02,000034,122511,104710,17801,RG,248.750796,100.736498,349.487294,9.926889,2.861334,5
02,000035,122347,104100,18247,RG,361.491982,98.951257,460.443239,10.105986,2.171820,5
02,000036,122263,104815,17448,RG,255.293157,93.468420,348.761577,10.698801,2.867288,6
02,000037,122194,104300,17894,RG,209.730174,94.754798,304.484972,10.553555,3.284234,6
02,000038,122052,104893,17159,RG,177.361792,91.424055,268.785847,10.938040,3.720434,3
02,000039,121991,104841,17150,RG,103.008899,90.360998,193.369897,11.066722,5.171436,5
02,000040,121879,104060,17819,RG,241.123444,97.167803,338.291247,10.291475,2.956033,5
02,000041,121805,103868,17937,RG,256.231840,94.454867,350.686707,10.587067,2.851548,6
02,000042,121689,106320,15369,RG,102.251586,79.947899,182.199485,12.508146,5.488490,6
02,000043,121725,106160,15565,RG,98.423852,80.156336,178.580188,12.475620,5.599725,6
02,000044,121513,106423,15090,RG,127.406050,77.833735,205.239785,12.847899,4.872350,7
02,000045,121181,106081,15100,RG,99.293392,79.894946,179.188338,12.516436,5.580720,5
02,000046,121043,106000,15043,RG,120.801333,81.176335,201.977668,12.318861,4.951042,4
02,000047,120764,105328,15436,RG,213.835473,83.806788,297.642261,11.932208,3.359738,5
02,000048,120254,105477,14777,RG,220.385155,79.043084,299.428239,12.651328,3.339698,3
02,000049,119823,107131,12692,RG,83.998073,68.562540,152.560613,14.585224,6.554772,4
02,000050,119260,106288,12972,RG,88.224717,67.578272,155.802989,14.797656,6.418362,3
02,000051,118944,105570,13374,RG,185.880970,71.884179,257.765149,13.911267,3.879500,2
02,000052,118662,105558,13104,RG,194.880199,70.909379,265.789578,14.102507,3.762375,3
02,000053,118378,105905,12473,RG,155.145023,66.199828,221.344851,15.105779,4.517837,3
02,000054,118087,105665,12422,RG,131.625789,66.982648,198.608437,14.929240,5.035033,6
02,000055,118303,104961,13342,RG,145.287759,69.520388,214.808147,14.384270,4.655317,3
02,000056,118110,103213,14897,RG,131.962511,78.138659,210.101170,12.797763,4.759612,5
02,000057,117646,104370,13276,RG,91.223133,67.079048,158.302181,14.907785,6.317032,3
02,000058,117313,103447,13866,RG,137.363639,70.357439,207.721078,14.213138,4.814148,3
02,000059,117377,104496,12881,RG,96.925461,64.551618,161.477079,15.491478,6.192829,5
02,000060,117264,105299,11965,RG,74.453415,58.639604,133.093019,17.053321,7.513542,7
02,000061,117382,105185,12197,RG,72.284278,61.493183,133.777461,16.261965,7.475101,6
02,000062,117883,105620,12263,RG,63.161725,63.314288,126.476013,15.794223,7.906638,4
02,000063,118156,106594,11562,RG,70.682500,59.600053,130.282553,16.778509,7.675625,5
02,000064,117969,105913,12056,RG,78.302290,63.134323,141.436613,15.839245,7.070305,3
