sample,mode,sequence,frame_id,target_points,points,max_n,min_cluster_size,tolerance,total_ms,build_ms,search_ms,merge_ms,final_ms,search_calls,avg_search_ms,total_neighbors_returned,avg_neighbors_returned,max_neighbors_returned,saturation_count,saturation_rate,neighbor_scan_pass1,neighbor_scan_pass2,relabel_trigger_count,relabel_point_visits,clusters,clustered_points
fusion_seq00_2000000,fusion,00,,2000000,2000000,0,100,0.200000,10614.037405,272.223953,650.537845,9591.261091,73.777543,266731,0.002439,3901856,14.628431,59,0,0.000000,3901856,3901856,21927,43854000000,508,1867144
fusion_seq00_2000000,fusion,00,,2000000,2000000,50,100,0.200000,10872.872062,230.491228,660.874403,9893.724017,65.942746,266731,0.002478,3901808,14.628251,50,37,0.000139,3901808,3901808,21926,43852000000,508,1867144
