sample,mode,sequence,frame_id,target_points,points,max_n,min_cluster_size,tolerance,total_ms,build_ms,search_ms,merge_ms,final_ms,search_calls,avg_search_ms,total_neighbors_returned,avg_neighbors_returned,max_neighbors_returned,saturation_count,saturation_rate,neighbor_scan_pass1,neighbor_scan_pass2,relabel_trigger_count,relabel_point_visits,clusters,clustered_points
fusion_seq00_1000000,fusion,00,,1000000,1000000,0,100,0.200000,2750.871135,133.837174,261.589867,2308.876353,35.649222,134607,0.001943,1959266,14.555454,58,0,0.000000,1959266,1959266,10739,10739000000,286,933040
fusion_seq00_1000000,fusion,00,,1000000,1000000,50,100,0.200000,2751.668216,112.561884,271.487910,2327.905809,30.983864,134607,0.002017,1959208,14.555023,50,28,0.000208,1959208,1959208,10739,10739000000,286,933040
