sequence,frame_id,raw_points,removed_ground_points,nonground_points,algorithm,csf_ms,cluster_ms,total_ms,cluster_fps,total_fps,clusters
03,000010,121364,56159,65205,EC,61.395362,237.510700,298.906062,4.210337,3.345533,41
03,000011,121597,61515,60082,EC,64.799933,224.779137,289.579070,4.448811,3.453288,42
03,000012,121924,59136,62788,EC,58.956097,269.170643,328.126740,3.715115,3.047603,41
03,000013,122751,57040,65711,EC,74.973434,230.621974,305.595408,4.336100,3.272300,45
03,000014,123649,66327,57322,EC,58.313315,163.887677,222.200992,6.101740,4.500430,42
03,000015,124592,53384,71208,EC,222.438864,204.049729,426.488593,4.900766,2.344729,39
03,000016,124825,64173,60652,EC,58.228508,158.402254,216.630762,6.313041,4.616150,42
03,000017,124731,62913,61818,EC,67.658691,152.032914,219.691605,6.577523,4.551835,35
03,000018,124813,66050,58763,EC,84.750342,147.812374,232.562716,6.765333,4.299915,43
03,000019,125036,64307,60729,EC,79.078640,143.374370,222.453010,6.974747,4.495331,40
03,000020,125158,65728,59430,EC,78.727125,139.453113,218.180238,7.170869,4.583367,39
03,000021,125119,54649,70470,EC,238.554490,161.401480,399.955970,6.195730,2.500275,44
03,000022,125132,67891,57241,EC,83.417170,128.407730,211.824900,7.787693,4.720880,39
03,000023,124839,63520,61319,EC,65.149526,135.590305,200.739831,7.375159,4.981572,46
03,000024,124704,64304,60400,EC,82.753114,126.156343,208.909457,7.926672,4.786763,45
03,000025,123949,65153,58796,EC,86.076226,120.797782,206.874008,8.278298,4.833860,52
03,000026,124060,66814,57246,EC,66.531935,115.442152,181.974087,8.662347,5.495288,44
03,000027,123809,64281,59528,EC,85.538660,119.140750,204.679410,8.393434,4.885689,51
03,000028,123183,63238,59945,EC,95.861759,120.982555,216.844314,8.265654,4.611604,51
03,000029,121977,64247,57730,EC,88.331552,113.928677,202.260229,8.777421,4.944126,50
03,000030,120985,60814,60171,EC,89.253471,119.095831,208.349302,8.396600,4.799632,51
03,000031,120461,66236,54225,EC,92.538652,106.618133,199.156785,9.379268,5.021170,47
03,000032,119777,62614,57163,EC,87.541049,110.147929,197.688978,9.078700,5.058451,47
03,000033,119658,62088,57570,EC,77.853022,119.903737,197.756759,8.340024,5.056717,47
03,000034,119508,59584,59924,EC,87.947537,131.109222,219.056759,7.627229,4.565027,46
03,000035,119955,62601,57354,EC,102.530793,115.669322,218.200115,8.645335,4.582949,45
03,000036,119287,61489,57798,EC,110.156999,117.881216,228.038215,8.483116,4.385230,39
03,000037,118628,64491,54137,EC,94.286644,104.286644,198.573288,9.588956,5.035924,41
03,000038,119059,64945,54114,EC,107.274838,109.374265,216.649103,9.142919,4.615759,45
03,000039,120161,66793,53368,EC,103.191307,118.672080,221.863387,8.426582,4.507278,38
03,000040,120885,66754,54131,EC,128.279537,129.196113,257.475650,7.740171,3.883862,34
03,000041,121287,70863,50424,EC,108.694145,126.047629,234.741774,7.933509,4.260000,44
03,000042,121562,68933,52629,EC,109.420518,140.807253,250.227771,7.101907,3.996359,35
03,000043,121799,68870,52929,EC,115.922637,133.880075,249.802712,7.469371,4.003159,38
03,000044,122328,71015,51313,EC,121.315577,123.440608,244.756185,8.101062,4.085699,37
03,000045,122250,73576,48674,EC,123.396628,94.896626,218.293254,10.537782,4.580994,37
03,000046,122157,71417,50740,EC,82.115500,120.768052,202.883552,8.280336,4.928936,37
03,000047,121856,70400,51456,EC,106.203405,133.777541,239.980946,7.475096,4.166997,37
03,000048,122085,71460,50625,EC,95.897056,144.424608,240.321664,6.924028,4.161090,40
03,000049,122341,71942,50399,EC,100.234027,145.189897,245.423924,6.887532,4.074582,37
03,000050,122442,73405,49037,EC,112.568391,147.352667,259.921058,6.786440,3.847322,37
03,000051,122477,74645,47832,EC,137.062771,141.317691,278.380462,7.076255,3.592206,39
03,000052,122764,75786,46978,EC,139.337953,125.294147,264.632100,7.981219,3.778831,36
03,000053,123004,77188,45816,EC,123.781662,104.491251,228.272913,9.570179,4.380721,41
03,000054,123342,78760,44582,EC,89.661291,87.101936,176.763227,11.480801,5.657285,41
03,000055,123653,81001,42652,EC,97.070732,74.309118,171.379850,13.457299,5.834992,39
03,000056,123862,81328,42534,EC,104.408255,69.967916,174.376171,14.292265,5.734729,41
03,000057,123916,82681,41235,EC,126.789698,65.004125,191.793823,15.383639,5.213932,39
03,000058,123958,83618,40340,EC,119.074245,59.240289,178.314534,16.880404,5.608068,37
03,000059,124062,83924,40138,EC,144.703656,58.005348,202.709004,17.239790,4.933180,38
03,000060,124187,86210,37977,EC,119.300839,55.476813,174.777652,18.025549,5.721555,38
03,000061,124199,85195,39004,EC,103.743833,54.443786,158.187619,18.367569,6.321607,37
03,000062,124203,85101,39102,EC,104.929442,55.312479,160.241921,18.079103,6.240564,39
03,000063,124169,86500,37669,EC,146.812397,52.444426,199.256823,19.067803,5.018649,39
03,000064,124143,86524,37619,EC,100.280465,53.228982,153.509447,18.786758,6.514257,39
03,000065,124225,86610,37615,EC,89.243267,55.904912,145.148179,17.887516,6.889511,36
03,000066,124142,87649,36493,EC,97.195204,54.704659,151.899863,18.279979,6.583284,32
03,000067,124079,88277,35802,EC,88.412663,51.904011,140.316674,19.266334,7.126737,38
03,000068,123986,87007,36979,EC,120.513651,55.813865,176.327516,17.916695,5.671265,35
03,000069,124041,86615,37426,EC,77.224365,55.884121,133.108486,17.894171,7.512669,32
03,000070,124070,87850,36220,EC,133.605949,53.957590,187.563539,18.533074,5.331527,34
03,000071,124038,88541,35497,EC,108.650759,54.634937,163.285696,18.303307,6.124235,32
03,000072,124237,89269,34968,EC,94.284906,52.672252,146.957158,18.985328,6.804704,30
03,000073,124252,89525,34727,EC,88.591022,54.640034,143.231056,18.301599,6.981726,33
03,000074,124589,89978,34611,EC,112.030217,52.372399,164.402616,19.094027,6.082628,30
03,000075,124833,90276,34557,EC,116.338771,52.941474,169.280245,18.888783,5.907364,28
03,000076,124991,90799,34192,EC,113.631254,52.960907,166.592161,18.881852,6.002683,30
03,000077,125147,91668,33479,EC,96.620693,52.232320,148.853013,19.145234,6.718037,29
03,000078,125340,91896,33444,EC,73.333862,51.409482,124.743344,19.451665,8.016460,29
03,000079,125454,91730,33724,EC,125.106263,51.616705,176.722968,19.373573,5.658574,32
03,000080,125485,92471,33014,EC,91.456452,52.206040,143.662492,19.154872,6.960759,29
03,000081,125608,93379,32229,EC,89.919497,49.704461,139.623958,20.118919,7.162095,31
03,000082,125715,93316,32399,EC,67.514880,51.005750,118.520630,19.605633,8.437350,31
03,000083,125778,92900,32878,EC,82.703671,50.981105,133.684776,19.615110,7.480283,35
03,000084,125772,92646,33126,EC,84.796945,50.042988,134.839933,19.982820,7.416201,34
03,000085,125683,92865,32818,EC,87.399435,53.268311,140.667746,18.772887,7.108950,35
03,000086,125833,93698,32135,EC,66.862011,49.818026,116.680037,20.073055,8.570446,32
03,000087,125868,93218,32650,EC,93.991900,48.994986,142.986886,20.410252,6.993648,32
03,000088,125771,93413,32358,EC,92.056856,48.669850,140.726706,20.546601,7.105972,31
03,000089,125870,93860,32010,EC,102.581568,48.624800,151.206368,20.565637,6.613478,35
03,000090,125949,93916,32033,EC,89.929775,48.935922,138.865697,20.434886,7.201202,36
03,000091,126003,94319,31684,EC,82.506436,47.139649,129.646085,21.213565,7.713307,31
03,000092,126046,93787,32259,EC,83.314749,47.976541,131.291290,20.843520,7.616651,26
03,000093,126057,94561,31496,EC,92.887472,46.040403,138.927875,21.720053,7.197980,26
03,000094,126079,94361,31718,EC,104.377753,45.142299,149.520052,22.152173,6.688066,32
03,000095,126191,93911,32280,EC,96.639458,47.442737,144.082195,21.078042,6.940483,29
03,000096,126301,94163,32138,EC,119.641644,47.336863,166.978507,21.125185,5.988795,26
03,000097,126186,94542,31644,EC,105.228539,45.635685,150.864224,21.912676,6.628477,31
03,000098,126147,93873,32274,EC,105.985857,45.818079,151.803936,21.825446,6.587444,25
03,000099,126126,94827,31299,EC,117.215491,45.307151,162.522642,22.071571,6.152989,27
04,000000,124231,94732,29499,EC,161.335883,27.007891,188.343774,37.026216,5.309440,21
04,000001,124087,94331,29756,EC,172.508162,26.531726,199.039888,37.690725,5.024119,28
04,000002,123861,95375,28486,EC,146.137380,24.806774,170.944154,40.311570,5.849864,21
04,000003,123679,94229,29450,EC,177.009798,26.199784,203.209582,38.168254,4.921028,27
04,000004,123431,93720,29711,EC,243.585786,26.899877,270.485663,37.174891,3.697054,24
04,000005,123298,92863,30435,EC,223.532454,28.009519,251.541973,35.702148,3.975480,23
04,000006,123229,92054,31175,EC,412.870641,28.247879,441.118520,35.400888,2.266964,24
04,000007,122881,92365,30516,EC,259.703765,27.418311,287.122076,36.471977,3.482839,22
04,000008,122870,91496,31374,EC,299.433219,30.905444,330.338663,32.356759,3.027196,27
04,000009,122909,92339,30570,EC,306.328566,25.593756,331.922322,39.072030,3.012753,29
04,000010,122975,92132,30843,EC,207.890860,27.132683,235.023543,36.855920,4.254893,32
04,000011,123132,91861,31271,EC,237.323711,26.879306,264.203017,37.203341,3.784968,24
04,000012,123005,92248,30757,EC,278.759267,25.417340,304.176607,39.343220,3.287564,23
04,000013,122993,92814,30179,EC,217.670670,25.089628,242.760298,39.857107,4.119290,26
04,000014,122925,91908,31017,EC,181.141942,26.114642,207.256584,38.292694,4.824937,26
04,000015,122915,91250,31665,EC,200.983197,28.700853,229.684050,34.842170,4.353807,24
04,000016,122944,90174,32770,EC,171.716441,31.831892,203.548333,31.415035,4.912838,23
04,000017,122903,89402,33501,EC,160.363148,34.273798,194.636946,29.176807,5.137771,22
04,000018,122812,88207,34605,EC,180.116391,38.887767,219.004158,25.715028,4.566123,18
04,000019,122857,86808,36049,EC,101.934792,46.187629,148.122421,21.650819,6.751172,23
04,000020,122796,85745,37051,EC,127.355368,54.909992,182.265360,18.211622,5.486506,21
04,000021,122812,83702,39110,EC,121.318015,60.824682,182.142697,16.440694,5.490201,22
04,000022,122967,82002,40965,EC,113.449646,67.266806,180.716452,14.866173,5.533531,18
04,000023,122994,80196,42798,EC,97.801639,70.720578,168.522217,14.140156,5.933936,21
04,000024,123190,79125,44065,EC,99.250142,71.242474,170.492616,14.036570,5.865357,22
04,000025,123111,79741,43370,EC,94.430472,69.972164,164.402636,14.291397,6.082628,25
04,000026,123190,76856,46334,EC,93.288362,79.349272,172.637634,12.602510,5.792480,23
04,000027,123439,76839,46600,EC,108.425800,80.282425,188.708225,12.456026,5.299186,27
04,000028,123276,78494,44782,EC,227.266324,79.605872,306.872196,12.561887,3.258686,23
04,000029,123419,76999,46420,EC,134.661075,84.108853,218.769928,11.889355,4.571012,21
04,000030,123647,77937,45710,EC,125.559728,80.657540,206.217268,12.398097,4.849254,20
04,000031,123868,78129,45739,EC,108.271447,76.415136,184.686583,13.086413,5.414578,21
04,000032,123846,78443,45403,EC,101.140059,71.755791,172.895850,13.936157,5.783829,21
04,000033,124176,78422,45754,EC,103.163543,67.171882,170.335425,14.887182,5.870769,19
04,000034,124153,79250,44903,EC,119.332777,63.676915,183.009692,15.704278,5.464191,17
04,000035,124242,79279,44963,EC,67.441440,60.769421,128.210861,16.455645,7.799651,21
04,000036,124382,79175,45207,EC,92.237978,63.569523,155.807501,15.730809,6.418176,23
04,000037,124556,79025,45531,EC,74.954205,66.556369,141.510574,15.024858,7.066610,25
04,000038,124774,78926,45848,EC,73.529516,70.142849,143.672365,14.256621,6.960281,21
04,000039,124942,78337,46605,EC,88.077700,74.217898,162.295598,13.473839,6.161597,21
04,000040,124853,78975,45878,EC,64.545623,76.585502,141.131125,13.057302,7.085609,25
04,000041,125137,78441,46696,EC,85.950378,78.249400,164.199778,12.779651,6.090142,20
04,000042,125226,76138,49088,EC,71.633859,80.226789,151.860648,12.464664,6.584984,25
04,000043,125281,76610,48671,EC,111.426399,78.744122,190.170521,12.699361,5.258439,25
04,000044,125306,76959,48347,EC,93.381649,79.616917,172.998566,12.560145,5.780395,21
04,000045,125328,77432,47896,EC,69.162265,77.648473,146.810738,12.878553,6.811491,19
04,000046,125326,77090,48236,EC,73.404834,80.275412,153.680246,12.457115,6.507017,14
04,000047,125369,76303,49066,EC,90.400219,83.871386,174.271605,11.923017,5.738169,17
04,000048,125490,76457,49033,EC,114.585092,87.674675,202.259767,11.405802,4.944137,13
04,000049,125541,76228,49313,EC,117.367856,87.212264,204.580120,11.466277,4.888060,13
04,000050,125512,76215,49297,EC,94.919723,91.087885,186.007608,10.978408,5.376124,9
04,000051,125489,75491,49998,EC,43.198040,94.085541,137.283581,10.628626,7.284192,13
04,000052,125789,76332,49457,EC,71.059310,95.433417,166.492727,10.478510,6.006268,16
04,000053,125933,75471,50462,EC,89.333941,98.589803,187.923744,10.143037,5.321307,16
04,000054,125922,74937,50985,EC,80.914274,100.090503,181.004777,9.990958,5.524716,13
04,000055,125864,76197,49667,EC,82.149351,99.505246,181.654597,10.049721,5.504953,11
04,000056,125822,75748,50074,EC,61.885428,100.183961,162.069389,9.981638,6.170197,10
04,000057,125934,75631,50303,EC,87.261146,99.984455,187.245601,10.001555,5.340579,13
04,000058,125858,74804,51054,EC,82.834900,102.661075,185.495975,9.740790,5.390953,21
04,000059,125947,75828,50119,EC,67.401211,107.829713,175.230924,9.273882,5.706755,16
04,000060,126000,76296,49704,EC,64.498879,107.631823,172.130702,9.290932,5.809539,13
04,000061,125983,75372,50611,EC,91.837881,110.639390,202.477271,9.038372,4.938826,15
04,000062,126144,74020,52124,EC,66.947651,114.338420,181.286071,8.745967,5.516144,14
04,000063,126165,75016,51149,EC,100.326560,114.687167,215.013727,8.719371,4.650866,17
04,000064,126102,74925,51177,EC,93.953950,113.761232,207.715182,8.790341,4.814285,19
04,000065,126188,76449,49739,EC,105.864381,111.540306,217.404687,8.965369,4.599717,23
04,000066,126200,75743,50457,EC,168.507676,112.310716,280.818392,8.903870,3.561020,29
04,000067,126215,76187,50028,EC,133.344910,111.493806,244.838716,8.969108,4.084321,23
04,000068,126207,79310,46897,EC,124.158043,104.457703,228.615746,9.573253,4.374152,21
04,000069,126194,77223,48971,EC,111.976110,106.210813,218.186923,9.415237,4.583226,22
04,000070,126236,75982,50254,EC,159.844336,104.657463,264.501799,9.554980,3.780693,22
04,000071,126238,77346,48892,EC,126.932159,99.215271,226.147430,10.079094,4.421894,21
04,000072,126285,78764,47521,EC,103.294694,89.971017,193.265711,11.114690,5.174224,27
04,000073,126320,77183,49137,EC,112.489062,87.033730,199.522792,11.489798,5.011959,23
04,000074,126258,77746,48512,EC,83.507196,81.026676,164.533872,12.341615,6.077776,26
04,000075,126262,80138,46124,EC,67.985646,72.009294,139.994940,13.887096,7.143115,28
04,000076,126125,80927,45198,EC,81.461493,64.238269,145.699762,15.567045,6.863429,22
04,000077,126102,81402,44700,EC,83.881937,60.454930,144.336867,16.541248,6.928237,25
04,000078,126128,81243,44885,EC,59.457072,58.545068,118.002140,17.080858,8.474423,26
04,000079,126292,81589,44703,EC,67.178740,55.441443,122.620183,18.037049,8.155264,24
04,000080,126255,80698,45557,EC,80.873377,58.404973,139.278350,17.121830,7.179867,29
04,000081,126280,81627,44653,EC,94.452832,53.378377,147.831209,18.734178,6.764471,28
04,000082,126269,81316,44953,EC,75.891076,52.839029,128.730105,18.925405,7.768191,28
04,000083,126250,80312,45938,EC,65.489771,55.832346,121.322117,17.910764,8.242520,33
04,000084,126399,81318,45081,EC,93.555769,54.039504,147.595273,18.504981,6.775285,26
04,000085,126341,81457,44884,EC,96.817369,56.129095,152.946464,17.816072,6.538235,25
04,000086,126359,79607,46752,EC,78.872974,55.961214,134.834188,17.869519,7.416517,25
04,000087,126393,79327,47066,EC,116.228421,57.283283,173.511704,17.457100,5.763300,22
04,000088,126562,77946,48616,EC,86.300595,60.504738,146.805333,16.527631,6.811742,26
04,000089,126581,78690,47891,EC,66.157665,62.366288,128.523953,16.034304,7.780651,22
04,000090,126656,79450,47206,EC,63.309910,62.772100,126.082010,15.930644,7.931346,19
04,000091,126628,75882,50746,EC,95.959269,73.975685,169.934954,13.517955,5.884605,27
04,000092,126840,79820,47020,EC,157.363998,73.742751,231.106749,13.560655,4.327005,23
04,000093,126793,78335,48458,EC,147.940939,80.483421,228.424360,12.424919,4.377817,29
04,000094,126886,76130,50756,EC,83.791229,90.139321,173.930550,11.093938,5.749421,19
04,000095,126818,78674,48144,EC,107.099409,90.989520,198.088929,10.990277,5.048238,17
04,000096,126818,79874,46944,EC,94.773208,91.436909,186.210117,10.936503,5.370277,17
04,000097,126890,79840,47050,EC,71.722449,90.927800,162.650249,10.997737,6.148162,17
04,000098,126975,80290,46685,EC,64.337128,91.348718,155.685846,10.947061,6.423191,18
04,000099,126986,77002,49984,EC,57.419531,94.756702,152.176233,10.553343,6.571328,14
05,000000,126956,84403,42553,EC,68.807228,127.906541,196.713769,7.818208,5.083528,45
05,000001,127058,83886,43172,EC,72.012058,140.162323,212.174381,7.134585,4.713104,44
05,000002,127195,83692,43503,EC,91.221904,144.072913,235.294817,6.940930,4.249987,40
05,000003,127198,81933,45265,EC,117.468920,144.195670,261.664590,6.935021,3.821686,38
05,000004,127142,82837,44305,EC,112.133475,132.665059,244.798534,7.537780,4.084992,39
05,000005,126999,83448,43551,EC,77.567325,128.983483,206.550808,7.752931,4.841424,39
05,000006,126987,82569,44418,EC,84.194337,121.491982,205.686319,8.230996,4.861772,38
05,000007,127070,83335,43735,EC,91.334459,115.753213,207.087672,8.639069,4.828873,39
05,000008,126989,83329,43660,EC,102.545382,113.026712,215.572094,8.847466,4.638819,36
05,000009,126880,86462,40418,EC,127.179220,94.655980,221.835200,10.564573,4.507851,37
05,000010,126924,86923,40001,EC,114.410886,88.417652,202.828538,11.309959,4.930273,32
05,000011,126802,84465,42337,EC,106.716956,89.222345,195.939301,11.207955,5.103621,35
05,000012,126678,85827,40851,EC,102.757160,78.741368,181.498528,12.699805,5.509687,37
05,000013,126557,86463,40094,EC,112.560115,74.982345,187.542460,13.336473,5.332126,33
05,000014,126461,86807,39654,EC,108.818271,69.712228,178.530499,14.344686,5.601284,32
05,000015,126353,86794,39559,EC,110.556646,67.619874,178.176520,14.788552,5.612412,31
05,000016,126129,87749,38380,EC,120.504290,63.354183,183.858473,15.784277,5.438966,30
05,000017,126298,87356,38942,EC,106.033858,67.804719,173.838577,14.748236,5.752463,32
05,000018,126217,85713,40504,EC,108.924978,74.525687,183.450665,13.418192,5.451057,31
05,000019,126224,87835,38389,EC,108.081399,73.923358,182.004757,13.527524,5.494362,30
05,000020,126315,87372,38943,EC,114.081307,81.704160,195.785467,12.239279,5.107631,28
05,000021,126212,87584,38628,EC,131.898225,88.546022,220.444247,11.293562,4.536294,29
05,000022,126402,86992,39410,EC,128.558286,100.027079,228.585365,9.997293,4.374733,28
05,000023,126494,85002,41492,EC,124.160540,119.221171,243.381711,8.387772,4.108772,30
05,000024,126564,81902,44662,EC,129.002076,137.307053,266.309129,7.282947,3.755035,29
05,000025,126663,82536,44127,EC,78.884926,158.069874,236.954800,6.326316,4.220214,34
05,000026,126779,81391,45388,EC,90.227733,184.121699,274.349432,5.431190,3.644987,28
05,000027,126816,79362,47454,EC,85.680587,213.948145,299.628732,4.674030,3.337464,33
05,000028,126907,79337,47570,EC,78.819989,236.105806,314.925795,4.235389,3.175351,32
05,000029,127025,80394,46631,EC,56.809212,241.965585,298.774797,4.132819,3.347003,27
05,000030,127145,78543,48602,EC,76.437863,260.543432,336.981295,3.838132,2.967524,29
05,000031,127160,78234,48926,EC,64.494341,270.771771,335.266112,3.693147,2.982705,23
05,000032,127264,76523,50741,EC,62.589245,289.157677,351.746922,3.458321,2.842953,22
05,000033,127335,74345,52990,EC,69.826032,309.351715,379.177747,3.232567,2.637286,22
05,000034,127351,73755,53596,EC,70.790646,298.997167,369.787813,3.344513,2.704254,26
05,000035,127361,73180,54181,EC,63.998909,315.526915,379.525824,3.169302,2.634867,24
05,000036,127276,73116,54160,EC,70.366720,313.218789,383.585509,3.192656,2.606981,28
05,000037,127214,72904,54310,EC,70.049692,317.874908,387.924600,3.145892,2.577821,26
05,000038,127061,73368,53693,EC,72.465609,311.755595,384.221204,3.207641,2.602667,27
05,000039,126842,72467,54375,EC,56.096932,315.562748,371.659680,3.168942,2.690634,26
05,000040,126362,73774,52588,EC,58.606834,296.336662,354.943496,3.374540,2.817350,31
05,000041,125998,72922,53076,EC,61.735028,278.553914,340.288942,3.589969,2.938679,32
05,000042,125348,74729,50619,EC,58.280671,229.643269,287.923940,4.354580,3.473139,32
05,000043,124559,77283,47276,EC,51.158747,190.937963,242.096710,5.237303,4.130581,29
05,000044,124069,72784,51285,EC,80.207969,153.205326,233.413295,6.527188,4.284246,39
05,000045,123174,71763,51411,EC,113.055471,131.962460,245.017931,7.577913,4.081334,38
05,000046,122343,73221,49122,EC,101.611801,113.932910,215.544711,8.777095,4.639409,32
05,000047,121987,72220,49767,EC,119.489183,105.393521,224.882704,9.488249,4.446763,39
05,000048,121559,72248,49311,EC,136.318348,105.586904,241.905252,9.470872,4.133850,34
05,000049,121895,70343,51552,EC,142.171491,112.431055,254.602546,8.894340,3.927690,38
05,000050,122107,70937,51170,EC,271.273515,120.482797,391.756312,8.299940,2.552607,29
05,000051,122225,72658,49567,EC,150.275983,135.901357,286.177340,7.358278,3.494337,37
05,000052,121972,74071,47901,EC,93.944172,145.397447,239.341619,6.877700,4.178128,36
05,000053,121807,68474,53333,EC,271.480099,157.823407,429.303506,6.336196,2.329354,40
05,000054,121697,77994,43703,EC,97.231634,132.778902,230.010536,7.531317,4.347627,38
05,000055,122084,78215,43869,EC,64.590329,118.726222,183.316551,8.422739,5.455045,36
05,000056,122591,81454,41137,EC,72.545936,99.992723,172.538659,10.000728,5.795803,39
05,000057,122953,80043,42910,EC,63.646933,87.701246,151.348179,11.402347,6.607281,44
05,000058,122885,67371,55514,EC,65.427419,116.556252,181.983671,8.579548,5.494999,44
05,000059,122618,68551,54067,EC,66.129666,111.060788,177.190454,9.004078,5.643645,42
05,000060,122402,74761,47641,EC,55.232168,87.312665,142.544833,11.453092,7.015337,46
05,000061,122374,78761,43613,EC,54.575214,87.832162,142.407376,11.385351,7.022108,43
05,000062,123061,78716,44345,EC,48.669325,94.295726,142.965051,10.604935,6.994716,46
05,000063,123402,78920,44482,EC,52.678243,106.936068,159.614311,9.351382,6.265102,48
05,000064,123450,77433,46017,EC,37.607105,119.518288,157.125393,8.366920,6.364344,53
05,000065,123204,76108,47096,EC,69.678216,122.858057,192.536273,8.139474,5.193827,53
05,000066,122626,73236,49390,EC,53.570478,135.908128,189.478606,7.357912,5.277641,46
05,000067,122188,74067,48121,EC,69.531198,137.932458,207.463656,7.249925,4.820121,47
05,000068,121942,67782,54160,EC,62.573671,142.561158,205.134829,7.014533,4.874843,49
05,000069,121617,72176,49441,EC,66.958257,120.334380,187.292637,8.310177,5.339238,45
05,000070,121140,72672,48468,EC,54.286121,112.445829,166.731950,8.893171,5.997651,42
05,000071,120966,72951,48015,EC,63.767319,101.205230,164.972549,9.880912,6.061615,47
05,000072,121029,73805,47224,EC,56.689233,93.584979,150.274212,10.685475,6.654502,44
05,000073,120751,74203,46548,EC,56.922440,88.415752,145.338192,11.310202,6.880504,40
05,000074,120547,72997,47550,EC,55.827091,88.205008,144.032099,11.337225,6.942897,42
05,000075,120083,73636,46447,EC,56.234832,83.938010,140.172842,11.913554,7.134050,43
05,000076,120458,73586,46872,EC,79.371971,83.821253,163.193224,11.930149,6.127705,43
05,000077,120642,71619,49023,EC,100.779226,89.033721,189.812947,11.231700,5.268345,47
05,000078,120732,74794,45938,EC,82.521254,80.662764,163.184018,12.397294,6.128051,51
05,000079,120846,73883,46963,EC,73.452208,82.914775,156.366983,12.060577,6.395212,53
05,000080,121004,74883,46121,EC,59.127112,79.080115,138.207227,12.645404,7.235512,55
05,000081,121107,75566,45541,EC,71.647292,75.737265,147.384557,13.203540,6.784971,64
05,000082,121459,75373,46086,EC,75.536184,78.776033,154.312217,12.694216,6.480368,62
05,000083,122040,76007,46033,EC,80.874679,79.233617,160.108296,12.620906,6.245773,64
05,000084,122305,75780,46525,EC,84.201282,86.858917,171.060199,11.512923,5.845895,54
05,000085,122832,75635,47197,EC,81.740263,90.113595,171.853858,11.097105,5.818898,46
05,000086,123155,75553,47602,EC,64.399979,89.822927,154.222906,11.133015,6.484121,48
05,000087,123400,76029,47371,EC,60.543343,82.472985,143.016328,12.125183,6.992209,47
05,000088,123470,76895,46575,EC,53.381164,80.497950,133.879114,12.422677,7.469425,45
05,000089,123889,77748,46141,EC,42.730851,77.843058,120.573909,12.846361,8.293668,44
05,000090,124046,77118,46928,EC,53.627596,84.449401,138.076997,11.841410,7.242336,43
05,000091,124173,74927,49246,EC,212.108462,84.897149,297.005611,11.778959,3.366940,49
05,000092,124532,75053,49479,EC,175.067429,90.604356,265.671785,11.036997,3.764043,41
05,000093,124895,75866,49029,EC,168.064326,90.430564,258.494890,11.058208,3.868548,47
05,000094,125143,80381,44762,EC,42.953924,87.174784,130.128708,11.471207,7.684699,43
05,000095,125525,73862,51663,EC,134.763723,93.547592,228.311315,10.689746,4.379984,49
05,000096,125764,76391,49373,EC,115.035810,90.563309,205.599119,11.041999,4.863834,42
05,000097,126023,78498,47525,EC,56.291279,88.505609,144.796888,11.298719,6.906226,40
05,000098,126151,72397,53754,EC,124.760954,105.876172,230.637126,9.444996,4.335815,41
05,000099,126273,82042,44231,EC,57.984961,86.786788,144.771749,11.522491,6.907425,32
06,000000,123020,91145,31875,EC,173.758445,36.724136,210.482581,27.230048,4.750987,37
06,000001,123445,90708,32737,EC,150.935215,40.138188,191.073403,24.913930,5.233591,37
06,000002,123251,91052,32199,EC,161.631967,34.669568,196.301535,28.843740,5.094204,41
06,000003,123083,90712,32371,EC,173.002001,33.924229,206.926230,29.477457,4.832640,35
06,000004,122814,89231,33583,EC,138.794088,37.003728,175.797816,27.024304,5.688353,36
06,000005,122405,89986,32419,EC,152.874438,35.653015,188.527453,28.048119,5.304267,39
06,000006,122265,88537,33728,EC,146.938636,38.005191,184.943827,26.312195,5.407047,35
06,000007,121615,87238,34377,EC,145.877618,39.406100,185.283718,25.376782,5.397128,34
06,000008,121132,84839,36293,EC,128.728879,46.494206,175.223085,21.508056,5.707011,40
06,000009,120303,82923,37380,EC,113.668051,57.181931,170.849982,17.488042,5.853088,44
06,000010,118870,80053,38817,EC,115.455521,65.182054,180.637575,15.341646,5.535947,43
06,000011,118105,75100,43005,EC,111.201369,106.308547,217.509916,9.406581,4.597492,48
06,000012,118379,71812,46567,EC,117.662693,138.203879,255.866572,7.235687,3.908287,51
06,000013,118500,71979,46521,EC,112.469856,128.434998,240.904854,7.786040,4.151016,39
06,000014,118286,73194,45092,EC,121.412762,103.238367,224.651129,9.686321,4.451346,40
06,000015,119285,75803,43482,EC,99.091561,72.534926,171.626487,13.786462,5.826606,45
06,000016,120754,79611,41143,EC,77.059228,61.038662,138.097890,16.383059,7.241240,41
06,000017,121539,79735,41804,EC,73.324856,62.806499,136.131355,15.921919,7.345846,43
06,000018,122178,80269,41909,EC,92.817131,62.505939,155.323070,15.998480,6.438194,38
06,000019,122753,80050,42703,EC,87.518938,59.494489,147.013427,16.808280,6.802100,48
06,000020,123229,83554,39675,EC,60.080491,52.810480,112.890971,18.935636,8.858104,43
06,000021,123508,81466,42042,EC,72.236643,55.179639,127.416282,18.122627,7.848291,40
06,000022,123542,80459,43083,EC,62.139900,60.839671,122.979571,16.436644,8.131432,37
06,000023,123517,81104,42413,EC,62.800860,60.240616,123.041476,16.600096,8.127341,41
06,000024,123280,84511,38769,EC,61.526264,55.047460,116.573724,18.166142,8.578262,40
06,000025,123092,84513,38579,EC,60.783205,51.302798,112.086003,19.492114,8.921721,34
