sequence,frame_id,raw_points,removed_ground_points,nonground_points,algorithm,csf_ms,cluster_ms,total_ms,cluster_fps,total_fps,clusters
01,000031,123000,105595,17405,FECunion,129.980196,8.591761,138.571957,116.390575,7.216467,4
01,000032,123166,106131,17035,FECunion,157.284283,7.836421,165.120704,127.609275,6.056176,5
01,000033,123170,105791,17379,FECunion,157.064666,7.951663,165.016329,125.759857,6.060006,5
01,000034,123128,103735,19393,FECunion,148.234251,8.351353,156.585604,119.741077,6.386283,3
01,000035,123037,107937,15100,FECunion,108.847664,7.239554,116.087218,138.130056,8.614213,3
01,000036,123005,104369,18636,FECunion,87.618445,7.770252,95.388697,128.695955,10.483422,6
01,000037,123045,103678,19367,FECunion,99.402421,8.588892,107.991313,116.429453,9.260004,4
01,000038,122948,106858,16090,FECunion,97.508265,7.309558,104.817823,136.807178,9.540362,6
01,000039,122833,104234,18599,FECunion,142.825818,7.936991,150.762809,125.992331,6.632936,6
01,000040,122512,106211,16301,FECunion,132.487489,7.613187,140.100676,131.351036,7.137724,3
01,000041,122216,101564,20652,FECunion,95.878700,8.753039,104.631739,114.246035,9.557329,6
01,000042,122000,104243,17757,FECunion,137.755520,8.139705,145.895225,122.854575,6.854234,7
01,000043,121735,103983,17752,FECunion,119.230985,7.955573,127.186558,125.698048,7.862466,8
01,000044,121540,102599,18941,FECunion,110.687667,7.958463,118.646130,125.652403,8.428425,12
01,000045,121415,103393,18022,FECunion,107.615390,7.939636,115.555026,125.950358,8.653886,11
01,000046,121284,103149,18135,FECunion,85.422583,7.803932,93.226515,128.140532,10.726562,13
01,000047,121071,101924,19147,FECunion,72.066557,8.255212,80.321769,121.135593,12.449925,15
01,000048,120884,102097,18787,FECunion,86.767932,7.829536,94.597468,127.721489,10.571107,10
01,000049,120756,100763,19993,FECunion,94.445980,8.040865,102.486845,124.364729,9.757350,16
01,000050,120711,98758,21953,FECunion,89.230492,8.523393,97.753885,117.324169,10.229772,16
01,000051,120714,99678,21036,FECunion,90.610349,8.288955,98.899304,120.642469,10.111295,14
01,000052,120576,99336,21240,FECunion,159.081357,8.567941,167.649298,116.714156,5.964833,12
01,000053,120631,95778,24853,FECunion,152.799320,9.311679,162.110999,107.392018,6.168613,18
01,000054,120545,97425,23120,FECunion,88.066629,9.747964,97.814593,102.585525,10.223423,12
01,000055,120665,98774,21891,FECunion,102.879279,8.624888,111.504167,115.943535,8.968275,14
01,000056,120861,97661,23200,FECunion,77.610975,8.889127,86.500102,112.496986,11.560680,13
01,000057,120986,92343,28643,FECunion,85.343107,10.286232,95.629339,97.217329,10.457042,19
01,000058,121152,95346,25806,FECunion,79.211442,9.601608,88.813050,104.149222,11.259607,13
01,000059,121471,93922,27549,FECunion,82.943200,10.190601,93.133801,98.129639,10.737240,17
01,000060,121622,91752,29870,FECunion,73.894502,12.405624,86.300126,80.608601,11.587469,16
01,000061,121778,91156,30622,FECunion,78.322947,11.039786,89.362733,90.581466,11.190347,17
01,000062,122012,86455,35557,FECunion,89.872465,12.738176,102.610641,78.504175,9.745578,25
01,000063,122145,89447,32698,FECunion,81.081885,11.909146,92.991031,83.969077,10.753725,17
01,000064,122333,90062,32271,FECunion,78.003568,11.694981,89.698549,85.506766,11.148452,17
01,000065,122400,86439,35961,FECunion,74.917443,13.942478,88.859921,71.723262,11.253667,22
01,000066,122552,87604,34948,FECunion,64.462015,12.007634,76.469649,83.280353,13.077084,18
01,000067,122546,85634,36912,FECunion,198.122949,13.268089,211.391038,75.368804,4.730570,21
01,000068,122525,85990,36535,FECunion,205.970866,12.958255,218.929121,77.170885,4.567688,20
01,000069,122522,84552,37970,FECunion,150.525689,13.312025,163.837714,75.120051,6.103601,12
01,000070,122676,83614,39062,FECunion,228.825416,13.364663,242.190079,74.824184,4.128988,25
01,000071,122836,84153,38683,FECunion,196.734757,12.860961,209.595718,77.754687,4.771090,23
01,000072,122817,83873,38944,FECunion,181.369424,14.096290,195.465714,70.940652,5.115987,23
01,000073,122909,83466,39443,FECunion,194.363306,13.422837,207.786143,74.499899,4.812640,26
01,000074,122978,82343,40635,FECunion,113.166489,13.221455,126.387944,75.634641,7.912147,19
01,000075,123141,83320,39821,FECunion,143.075284,13.799298,156.874582,72.467455,6.374519,18
01,000076,123281,85594,37687,FECunion,153.957662,13.156586,167.114248,76.007560,5.983930,21
01,000077,123542,84057,39485,FECunion,100.216556,13.360400,113.576956,74.848058,8.804603,23
01,000078,123739,87707,36032,FECunion,63.201756,12.410786,75.612542,80.575074,13.225319,23
01,000079,123820,86645,37175,FECunion,103.748994,15.269894,119.018888,65.488339,8.402028,24
01,000080,124060,86614,37446,FECunion,118.701060,13.283301,131.984361,75.282492,7.576655,25
01,000081,124019,86709,37310,FECunion,71.320950,13.058924,84.379874,76.575987,11.851167,25
01,000082,124166,89721,34445,FECunion,57.934173,13.234704,71.168877,75.558924,14.051086,20
01,000083,124253,87589,36664,FECunion,67.406122,12.891539,80.297661,77.570258,12.453663,25
01,000084,124370,87669,36701,FECunion,75.819713,12.959403,88.779116,77.164048,11.263910,29
01,000085,124461,89709,34752,FECunion,59.665321,12.621924,72.287245,79.227224,13.833699,24
01,000086,124582,89812,34770,FECunion,64.169263,12.357439,76.526702,80.922916,13.067334,25
01,000087,124702,89794,34908,FECunion,67.750757,12.426579,80.177336,80.472671,12.472353,18
01,000088,124755,89116,35639,FECunion,91.010956,14.276833,105.287789,70.043545,9.497778,26
01,000089,124837,89051,35786,FECunion,84.750061,12.754872,97.504933,78.401414,10.255891,27
01,000090,124389,90178,34211,FECunion,82.980390,13.114906,96.095296,76.249117,10.406337,26
01,000091,124828,89679,35149,FECunion,61.283804,13.134392,74.418196,76.135995,13.437574,27
01,000092,124798,87702,37096,FECunion,70.386194,13.981737,84.367931,71.521872,11.852845,27
01,000093,124846,85990,38856,FECunion,68.326208,13.636184,81.962392,73.334299,12.200718,26
01,000094,124834,85865,38969,FECunion,79.187533,14.449694,93.637227,69.205618,10.679513,20
01,000095,124816,86621,38195,FECunion,70.154222,13.944059,84.098281,71.715130,11.890849,21
01,000096,124870,86343,38527,FECunion,79.981623,13.600777,93.582400,73.525211,10.685770,22
